1001	0.2139
1002	0.2084
1003	0.1996
1004	0.2138
1005	0.2015
1006	0.2359
1007	0.2188
1008	0.1725
1009	0.2195
1010	0.2119
1011	0.2009
1012	0.1952
1013	0.1981
1014	0.1779
1015	0.1928
1016	0.2338
1017	0.1955
1018	0.2109
1019	0.2274
1020	0.177
1021	0.1853
1022	0.1726
1023	0.2073
1024	0.1974
1025	0.2148
1026	0.2183
1027	0.2263
1028	0.1864
1029	0.2072
1030	0.2302
1031	0.2074
1032	0.2424
1033	0.2566
1034	0.2381
1035	0.2647
1036	0.2342
1037	0.2447
1038	0.215
1039	0.1909
1040	0.1868
1041	0.2379
1042	0.1921
1043	0.2037
1044	0.2198
1045	0.2406
1046	0.2179
1047	0.246
1048	0.182
1049	0.1768
1050	0.2453
1051	0.241
1052	0.2542
1053	0.2343
1054	0.2447
1055	0.2601
1056	0.2533
1057	0.2352
1058	0.2334
1059	0.1944
1060	0.2086
1061	0.222
1062	0.2225
1063	0.2467
1064	0.2249
1065	0.2238
1066	0.2173
1067	0.2528
1068	0.2498
1069	0.267
1070	0.2547
1071	0.2525
1072	0.2359
1073	0.2316
1074	0.2264
1075	0.2133
1076	0.2257
1077	0.2397
1078	0.2309
1079	0.2408
1080	0.2214
1081	0.2551
1082	0.2161
1083	0.1988
1084	0.2717
1085	0.2818
1086	0.2783
1087	0.2591
1088	0.2794
1089	0.3054
1090	0.2675
1091	0.3022
1092	0.3095
1093	0.2822
1094	0.2785
1095	0.2675
1096	0.2797
1097	0.2486
1098	0.2239
1099	0.2495
1100	0.2496
1101	0.2563
1102	0.2614
1103	0.255
1104	0.2547
1105	0.2589
1106	0.2623
1107	0.2611
1108	0.2322
1109	0.225
1110	0.2465
1111	0.2379
1112	0.217
1113	0.2663
1114	0.2592
1115	0.2808
1116	0.2891
1117	0.2972
1118	0.2366
1119	0.2439
1120	0.2463
1121	0.2582
1122	0.2418
1123	0.2582
1124	0.2381
1125	0.2453
1126	0.2314
1127	0.2392
1128	0.2733
1129	0.2639
1130	0.3095
1131	0.3122
1132	0.2966
1133	0.2624
1134	0.281
1135	0.2582
1136	0.3131
1137	0.2856
1138	0.2498
1139	0.2444
1140	0.2383
1141	0.2541
1142	0.2112
1143	0.2377
1144	0.2625
1145	0.2707
1146	0.289
1147	0.277
1148	0.2328
1149	0.2645
1150	0.2535
1151	0.2397
1152	0.2566
1153	0.2089
1154	0.2312
1155	0.2486
1156	0.229
1157	0.2256
1158	0.2766
1159	0.2644
1160	0.2724
1161	0.2429
1162	0.2119
1163	0.221
1164	0.1822
1165	0.2105
1166	0.1826
1167	0.1633
1168	0.1931
1169	0.2169
1170	0.2289
1171	0.2052
1172	0.182
1173	0.1753
1174	0.2209
1175	0.1899
1176	0.213
1177	0.2324
1178	0.2226
1179	0.1995
1180	0.2335
1181	0.2236
1182	0.2481
1183	0.2353
1184	0.222
1185	0.2062
1186	0.2364
1187	0.1975
1188	0.2325
1189	0.2295
1190	0.2242
1191	0.2209
1192	0.2218
1193	0.215
1194	0.2202
1195	0.2134
1196	0.2511
1197	0.2119
1198	0.2071
1199	0.2137
1200	0.2259
1201	0.1978
1202	0.2183
1203	0.2151
1204	0.193
1205	0.2143
1206	0.2311
1207	0.2064
1208	0.2199
1209	0.2179
1210	0.1986
1211	0.2126
1212	0.1925
1213	0.2138
1214	0.2544
1215	0.2393
1216	0.2423
1217	0.256
1218	0.2752
1219	0.2615
1220	0.2355
1221	0.2148
1222	0.2208
1223	0.2246
1224	0.2104
1225	0.2241
1226	0.2331
1227	0.2328
1228	0.2242
1229	0.1843
1230	0.2036
1231	0.1724
1232	0.1638
1233	0.1999
1234	0.1852
1235	0.2221
1236	0.2105
1237	0.2637
1238	0.24
1239	0.2294
1240	0.2098
1241	0.2011
1242	0.2167
1243	0.2032
1244	0.212
1245	0.1835
1246	0.2288
1247	0.2225
1248	0.194
1249	0.2095
1250	0.1869
1251	0.2069
1252	0.2247
1253	0.2653
1254	0.2676
1255	0.2867
1256	0.258
1257	0.2403
1258	0.2296
1259	0.2436
1260	0.2518
1261	0.2722
1262	0.2552
1263	0.2376
1264	0.2325
1265	0.2192
1266	0.1962
1267	0.2265
1268	0.1933
1269	0.2309
1270	0.2475
1271	0.221
1272	0.234
1273	0.2623
1274	0.2386
1275	0.2236
1276	0.2351
1277	0.2526
1278	0.2359
1279	0.2317
1280	0.2497
1281	0.276
1282	0.2506
1283	0.2514
1284	0.288
1285	0.2627
1286	0.2337
1287	0.2453
1288	0.2935
1289	0.2458
1290	0.2383
1291	0.2211
1292	0.244
1293	0.2655
1294	0.2501
1295	0.192
1296	0.2063
1297	0.2091
1298	0.2038
1299	0.2288
1300	0.2401
1301	0.2575
1302	0.2237
1303	0.2369
1304	0.2431
1305	0.2435
1306	0.23
1307	0.2947
1308	0.2392
1309	0.2428
1310	0.2487
1311	0.2629
1312	0.2509
1313	0.2442
1314	0.274
1315	0.2644
1316	0.2747
1317	0.2765
1318	0.299
1319	0.247
1320	0.2539
1321	0.2626
1322	0.2056
1323	0.195
1324	0.2398
1325	0.2238
1326	0.2516
1327	0.2054
1328	0.1773
1329	0.1459
1330	0.1656
1331	0.151
1332	0.1543
1333	0.1963
1334	0.2365
1335	0.2304
1336	0.2064
1337	0.2134
1338	0.2164
1339	0.2323
1340	0.244
1341	0.2425
1342	0.2277
1343	0.176
1344	0.2177
1345	0.1968
1346	0.2171
1347	0.2067
1348	0.1884
1349	0.1979
1350	0.1868
1351	0.198
1352	0.1488
1353	0.1843
1354	0.1599
1355	0.1767
1356	0.1888
1357	0.2017
1358	0.2168
1359	0.2314
1360	0.1974
1361	0.177
1362	0.2028
1363	0.2074
1364	0.2232
1365	0.2171
1366	0.162
1367	0.2065
1368	0.2295
1369	0.2251
1370	0.2217
1371	0.218
1372	0.2026
1373	0.2071
1374	0.168
1375	0.19
1376	0.1555
1377	0.18
1378	0.1468
1379	0.1552
1380	0.1838
1381	0.1815
1382	0.1623
1383	0.1682
1384	0.2
1385	0.2337
1386	0.2297
1387	0.22
1388	0.2596
1389	0.243
1390	0.2155
1391	0.2036
1392	0.2198
1393	0.221
1394	0.2436
1395	0.2095
1396	0.2146
1397	0.2553
1398	0.2143
1399	0.2
1400	0.1913
1401	0.1999
1402	0.2147
1403	0.2054
1404	0.2042
1405	0.1893
1406	0.1805
1407	0.1575
1408	0.2278
1409	0.2676
1410	0.2363
1411	0.2184
1412	0.221
1413	0.2198
1414	0.1961
1415	0.1751
1416	0.1999
1417	0.1681
1418	0.1619
